Filter,SWAF,NAF,TAF
FP, 0.248, 0.179000, 0.080000
FP, 0.182, 0.154000, 0.051000
FP, 0.182, 0.188000, 0.028000
FP, 0.017, 0.095000, 0.031000
FP, 0.106, 0.100000, 0.053000
FP, 0.106, 0.077000, 0.016000
FP, 0.02, 0.115000, 0.078000
FP, 0.0015, 0.200000, 0.026000
FP, 0.264, 0.222000, 0.067000
FP, 0.264, 0.026000, 0.016000
FP, 0.016, 0.083000, 0.024000
FP, 0.002, 0.027000, 0.057000
FP, 0.002, 0.027000, 0.057000
FP, 0.002, 0.027000, 0.049000
FP, 0.002, 0.027000, 0.049000
FP, 0.0045, 0.037000, 0.012000
FP, 0.0045, 0.079000, 0.061000
FP, 0.009, 0.059000, 0.052000
FP, 0.047, 0.019000, 0.011000
FP, 0.047, 0.015000, 0.017000
FP, 0.047, 0.027000, 0.019000
FP, 0.047, 0.024000, 0.040000
FP, 0.018, 0.034000, 0.049000
FP, 0.0015, 0.115000, 0.006154
FP, 0.0045, 0.063000, 0.012000
FP, 0.039, 0.188000, 0.026000
FP, 0.001, 0.286000, 0.023000
FP, 0.001, 0.250000, 0.007576
FP, 0.001, 0.250000, 0.007576
FP, 0.0045, 0.098000, 0.059000
FP, 0.158, 0.190000, 0.061000
FP, 0.004, 0.150000, 0.041000
FP, 0.004, 0.750000, 0.043000
FP, 0.227, 1.000000, 0.000000
FP, 0.01, 0.161000, 0.033000
FP, 0.023, 0.217000, 0.053000
FP, 0.0025, 0.063000, 0.028000
FP, 0.0045, 0.119000, 0.071000
FP, 0.05, 0.122000, 0.086000
FP, 0.162, 0.055000, 0.038000
FP, 0.0065, 0.092000, 0.025000
PASS, 0.0065, 0.273000, 0.006211
FP, 0.003518, 0.429000, 0.000000
FP, 0.002533, 0.500000, 0.000000
PASS, 0.173, 0.200000, 0.000000
FP, 0.173, 0.048000, 0.042000
FP, 0.035, 0.076000, 0.052000
FP, 0.036, 0.057000, 0.060000
FP, 0.037, 0.058000, 0.060000
FP, 0.037, 0.100000, 0.083000
FP, 0.033, 0.042000, 0.046000
FP, 0.195, 0.125000, 0.058000
FP, 0.005005, 0.065000, 0.047000
FP, 0.005005, 0.074000, 0.012000
FP, 0.005005, 0.074000, 0.012000
FP, 0.001026, 0.067000, 0.006536
FP, 0.297, 0.182000, 0.053000
FP, 0.297, 0.714000, 0.043000
FP, 0.00203, 0.154000, 0.013000
FP, 0.053, 0.081000, 0.065000
FP, 0.05, 0.214000, 0.053000
FP, 0.05, 0.214000, 0.053000
FP, 0.046, 0.205000, 0.048000
FP, 0.296, 0.120000, 0.090000
FP, 0.023, 0.049000, 0.033000
FP, 0.014, 0.077000, 0.021000
FP, 0.002, 0.025000, 0.016000
FP, 0.002, 0.044000, 0.049000
FP, 0.002, 0.019000, 0.018000
FP, 0.002, 0.023000, 0.021000
FP, 0.002, 0.023000, 0.021000
FP, 0.014, 0.093000, 0.018000
FP, 0.005155, 0.105000, 0.046000
FP, 0.005155, 0.108000, 0.031000
FP, 0.005155, 0.079000, 0.000000
FP, 0.0005, 0.071000, 0.056000
FP, 0.0005, 0.069000, 0.029000
FP, 0.0005, 0.012000, 0.004184
FP, 0.04, 0.012000, 0.017000
FP, 0.04, 0.012000, 0.004138
FP, 0.0025, 0.031000, 0.034000
FP, 0.0025, 0.025000, 0.007013
FP, 0.0025, 0.012000, 0.027000
FP, 0.0025, 0.012000, 0.028000
FP, 0.081, 0.050000, 0.073000
FP, 0.081, 0.028000, 0.018000
FP, 0.023, 0.055000, 0.065000
FP, 0.056, 0.070000, 0.047000
FP, 0.008016, 0.042000, 0.019000
FP, 0.012, 0.034000, 0.020000
FP, 0.012, 0.075000, 0.046000
FP, 0.012, 0.044000, 0.036000
FP, 0.0005, 0.048000, 0.029000
FP, 0.012, 0.110000, 0.051000
FP, 0.012, 0.054000, 0.019000
FP, 0.0005, 0.053000, 0.061000
FP, 0.0005, 0.053000, 0.062000
FP, 0.0005, 0.044000, 0.011000
FP, 0.0005, 0.048000, 0.018000
FP, 0.0005, 0.033000, 0.025000
FP, 0.0005, 0.074000, 0.051000
FP, 0.0005, 0.017000, 0.018000
FP, 0.0005, 0.065000, 0.055000
FP, 0.0005, 0.032000, 0.008446
FP, 0.0045, 0.062000, 0.080000
FP, 0.0045, 0.025000, 0.011000
FP, 0.0045, 0.025000, 0.013000
FP, 0.0045, 0.028000, 0.005415
FP, 0.0045, 0.033000, 0.006186
FP, 0.0045, 0.023000, 0.002410
FP, 0.003, 0.044000, 0.061000
FP, 0.003, 0.025000, 0.030000
FP, 0.003, 0.027000, 0.035000
FP, 0.023, 0.031000, 0.033000
FP, 0.023, 0.010000, 0.009390
FP, 0.023, 0.021000, 0.041000
FP, 0.023, 0.026000, 0.020000
FP, 0.139, 0.015000, 0.074000
FP, 0.139, 0.017000, 0.014000
FP, 0.139, 0.027000, 0.019000
FP, 0.007508, 0.027000, 0.026000
FP, 0.037, 0.026000, 0.028000
FP, 0.037, 0.026000, 0.017000
FP, 0.037, 0.018000, 0.015000
FP, 0.001001, 0.048000, 0.045000
FP, 0.087, 0.025000, 0.037000
FP, 0.186, 0.500000, 0.018000
FP, 0.029, 0.667000, 0.063000
FP, 0.029, 0.083000, 0.063000
FP, 0.047, 0.371000, 0.073000
FP, 0.047, 0.167000, 0.085000
FP, 0.047, 0.154000, 0.034000
FP, 0.188, 0.089000, 0.036000
FP, 0.017, 0.111000, 0.000000
FP, 0.013, 0.111000, 0.000000
FP, 0.013, 0.167000, 0.057000
FP, 0.013, 0.100000, 0.010000
FP, 0.013, 0.059000, 0.011000
FP, 0.013, 0.059000, 0.012000
FP, 0.009317, 0.250000, 0.014000
FP, 0.007835, 0.060000, 0.034000
FP, 0.058, 0.066000, 0.047000
FP, 0.021, 0.158000, 0.011000
FP, 0.021, 0.039000, 0.067000
FP, 0.013, 0.116000, 0.046000
FP, 0.002014, 0.028000, 0.015000
FP, 0.002014, 0.028000, 0.014000
FP, 0.008551, 0.022000, 0.023000
FP, 0.012, 0.036000, 0.015000
FP, 0.003012, 0.096000, 0.048000
FP, 0.00202, 0.023000, 0.019000
FP, 0.033, 0.200000, 0.014000
FP, 0.012, 0.143000, 0.056000
FP, 0.015, 0.074000, 0.023000
FP, 0.015, 0.077000, 0.023000
FP, 0.016, 0.063000, 0.087000
FP, 0.017, 0.098000, 0.058000
FP, 0.017, 0.032000, 0.046000
FP, 0.017, 0.032000, 0.040000
FP, 0.017, 0.069000, 0.024000
FP, 0.017, 0.071000, 0.023000
FP, 0.017, 0.074000, 0.051000
FP, 0.017, 0.069000, 0.051000
FP, 0.0005, 0.045000, 0.000000
PASS, 0.0005015, 0.476000, 0.000000
FP, 0.0005015, 0.200000, 0.111000
FP, 0.0045, 0.118000, 0.022000
FP, 0.103, 0.111000, 0.066000
FP, 0.014, 0.061000, 0.014000
FP, 0.07, 0.061000, 0.014000
FP, 0.068, 0.061000, 0.014000
FP, 0.033, 0.071000, 0.000000
FP, 0.026, 0.071000, 0.000000
FP, 0.026, 0.048000, 0.048000
FP, 0.026, 0.044000, 0.045000
FP, 0.026, 0.047000, 0.049000
FP, 0.026, 0.077000, 0.000000
PASS, 0.026, 0.533000, 0.000000
FP, 0.019, 0.047000, 0.042000
FP, 0.02, 0.047000, 0.044000
FP, 0.021, 0.048000, 0.044000
PASS, 0.021, 0.588000, 0.000000
FP, 0.0035, 0.069000, 0.026000
FP, 0.0035, 0.069000, 0.026000
FP, 0.0035, 0.080000, 0.027000
FP, 0.0035, 0.074000, 0.026000
FP, 0.0035, 0.077000, 0.026000
FP, 0.0035, 0.080000, 0.024000
FP, 0.0035, 0.080000, 0.024000
FP, 0.0035, 0.054000, 0.021000
FP, 0.0025, 0.053000, 0.021000
FP, 0.0025, 0.056000, 0.020000
FP, 0.0025, 0.057000, 0.020000
FP, 0.0025, 0.056000, 0.018000
FP, 0.017, 0.154000, 0.050000
FP, 0.166, 0.125000, 0.096000
PASS, 0.166, 0.182000, 0.000000
PASS, 0.166, 0.250000, 0.000000
FP, 0.0095, 0.083000, 0.033000
FP, 0.0075, 0.056000, 0.033000
FP, 0.0075, 0.115000, 0.000000
FP, 0.0075, 0.083000, 0.000000
FP, 0.0075, 0.087000, 0.000000
FP, 0.002, 0.087000, 0.000000
FP, 0.001103, 1.000000, 0.000000
FP, 0.0005203, 1.000000, 0.000000
FP, 0.0005203, 0.063000, 0.000000
FP, 0.018, 0.250000, 0.000000
FP, 0.015, 0.231000, 0.000000
FP, 0.014, 0.231000, 0.000000
FP, 0.013, 0.231000, 0.000000
FP, 0.011, 0.231000, 0.000000
FP, 0.01, 0.231000, 0.000000
FP, 0.0095, 0.231000, 0.000000
FP, 0.0095, 0.444000, 0.100000
FP, 0.255, 0.375000, 0.167000
FP, 0.517, 0.778000, 0.000000
FP, 0.611, 0.054000, 0.000000
FP, 0.611, 0.068000, 0.049000
FP, 0.108, 0.217000, 0.045000
FP, 0.102, 0.208000, 0.045000
FP, 0.102, 0.200000, 0.167000
FP, 0.102, 0.300000, 0.000000
FP, 0.014, 0.500000, 0.000000
FP, 0.014, 0.500000, 0.000000
FP, 0.014, 0.080000, 0.000000
FP, 0.014, 0.059000, 0.035000
FP, 0.014, 0.063000, 0.034000
FP, 0.014, 0.067000, 0.000000
FP, 0.014, 0.067000, 0.000000
FP, 0.056, 0.111000, 0.148000
FP, 0.489, 0.136000, 0.079000
PASS, 0.489, 0.441000, 0.000000
FP, 0.394, 0.500000, 0.100000
FP, 0.004491, 0.182000, 0.037000
FP, 0.039, 0.188000, 0.045000
FP, 0.039, 0.071000, 0.036000
FP, 0.039, 0.071000, 0.036000
FP, 0.039, 0.065000, 0.035000
FP, 0.039, 0.065000, 0.034000
FP, 0.039, 0.063000, 0.034000
FP, 0.039, 0.069000, 0.036000
FP, 0.039, 0.069000, 0.036000
FP, 0.068, 0.400000, 0.000000
FP, 0.014, 0.074000, 0.048000
FP, 0.196, 0.222000, 0.037000
FP, 0.009, 0.167000, 0.000000
FP, 0.009, 0.167000, 0.000000
FP, 0.009, 0.087000, 0.044000
FP, 0.009, 0.087000, 0.024000
FP, 0.009, 0.087000, 0.024000
FP, 0.009, 0.051000, 0.050000
FP, 0.009, 0.051000, 0.050000
FP, 0.028, 0.400000, 0.000000
FP, 0.026, 0.333000, 0.000000
FP, 0.329, 1.000000, 0.000000
FP, 0.019, 0.111000, 0.059000
FP, 0.018, 0.107000, 0.057000
FP, 0.018, 0.107000, 0.029000
FP, 0.016, 0.080000, 0.029000
FP, 0.016, 0.080000, 0.029000
FP, 0.016, 0.105000, 0.000000
FP, 0.016, 0.095000, 0.000000
FP, 0.019, 0.097000, 0.030000
FP, 0.019, 0.097000, 0.028000
FP, 0.019, 0.097000, 0.029000
FP, 0.019, 0.100000, 0.029000
FP, 0.019, 0.103000, 0.028000
FP, 0.019, 0.103000, 0.028000
FP, 0.019, 0.103000, 0.028000
FP, 0.019, 0.103000, 0.028000
FP, 0.019, 0.067000, 0.024000
FP, 0.019, 0.071000, 0.025000
FP, 0.019, 0.071000, 0.075000
FP, 0.019, 0.061000, 0.000000
FP, 0.019, 0.061000, 0.000000
FP, 0.019, 0.067000, 0.000000
FP, 0.019, 0.067000, 0.000000
FP, 0.104, 0.500000, 0.154000
FP, 0.059, 0.222000, 0.143000
FP, 0.003, 0.063000, 0.000000
FP, 0.003, 0.063000, 0.000000
FP, 0.003, 0.057000, 0.000000
FP, 0.004, 0.065000, 0.000000
FP, 0.004, 0.059000, 0.000000
FP, 0.004, 0.063000, 0.000000
FP, 0.692, 0.364000, 0.174000
FP, 0.007, 0.074000, 0.032000
FP, 0.007, 0.164000, 0.136000
FP, 0.005, 0.067000, 0.064000
FP, 0.004, 0.067000, 0.064000
FP, 0.013, 0.091000, 0.000000
FP, 0.013, 0.091000, 0.000000
FP, 0.008, 0.100000, 0.000000
FP, 0.0055, 0.100000, 0.000000
FP, 0.101, 0.250000, 0.000000
PASS, 0.101, 0.750000, 0.000000
FP, 0.0005447, 0.267000, 0.038000
FP, 0.0005447, 0.267000, 0.042000
FP, 0.416, 0.286000, 0.042000
FP, 0.0005, 0.333000, 0.077000
FP, 0.088, 0.222000, 0.057000
FP, 0.035, 0.133000, 0.216000
FP, 0.081, 0.095000, 0.061000
FP, 0.0025, 0.125000, 0.034000
FP, 0.002, 0.125000, 0.034000
FP, 0.068, 0.182000, 0.091000
FP, 0.0015, 0.065000, 0.043000
FP, 0.0015, 0.065000, 0.043000
FP, 0.008551, 0.250000, 0.000000
FP, 0.008551, 0.222000, 0.000000
FP, 0.162, 0.333000, 0.000000
FP, 0.162, 0.333000, 0.000000
FP, 0.0035, 0.188000, 0.000000
FP, 0.0035, 0.400000, 0.000000
FP, 0.026, 0.615000, 0.267000
FP, 0.444, 0.611000, 0.316000
FP, 0.444, 0.333000, 0.111000
FP, 0.076, 0.200000, 0.063000
FP, 0.076, 0.091000, 0.049000
FP, 0.076, 0.088000, 0.048000
FP, 0.076, 0.091000, 0.049000
FP, 0.076, 0.094000, 0.051000
FP, 0.076, 0.103000, 0.051000
FP, 0.076, 0.094000, 0.053000
FP, 0.076, 0.094000, 0.053000
FP, 0.076, 0.097000, 0.050000
FP, 0.019, 0.086000, 0.041000
FP, 0.731, 0.636000, 0.000000
FP, 0.025, 0.091000, 0.055000
FP, 0.003, 0.067000, 0.045000
FP, 0.0025, 0.069000, 0.048000
FP, 0.06, 0.176000, 0.048000
FP, 0.041, 0.167000, 0.048000
FP, 0.025, 0.167000, 0.050000
FP, 0.025, 1.000000, 0.000000
FP, 0.09, 0.115000, 0.074000
FP, 0.104, 0.115000, 0.040000
FP, 0.003, 0.083000, 0.036000
FP, 0.0025, 0.083000, 0.036000
FP, 0.0025, 0.074000, 0.037000
FP, 0.001, 0.077000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.001, 0.061000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.069000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.069000, 0.000000
FP, 0.001, 0.071000, 0.000000
FP, 0.001, 0.169000, 0.109000
PASS, 0.108, 0.222000, 0.000000
FP, 0.0025, 0.105000, 0.024000
FP, 0.011, 0.118000, 0.027000
FP, 0.011, 0.118000, 0.027000
FP, 0.107, 0.115000, 0.040000
FP, 0.166, 0.103000, 0.032000
FP, 0.157, 0.097000, 0.031000
FP, 0.115, 0.103000, 0.029000
FP, 0.074, 0.100000, 0.030000
PASS, 0.074, 0.654000, 0.000000
FP, 0.0065, 0.120000, 0.000000
FP, 0.0065, 0.083000, 0.000000
FP, 0.0035, 0.100000, 0.061000
FP, 0.0035, 0.091000, 0.059000
FP, 0.0035, 0.095000, 0.059000
FP, 0.0035, 0.095000, 0.063000
FP, 0.0035, 0.095000, 0.063000
FP, 0.0025, 0.091000, 0.061000
FP, 0.003, 0.100000, 0.061000
FP, 0.003, 0.069000, 0.041000
FP, 0.003, 0.067000, 0.041000
FP, 0.003, 0.069000, 0.040000
FP, 0.003, 0.071000, 0.040000
FP, 0.003, 0.071000, 0.040000
FP, 0.003, 0.071000, 0.040000
FP, 0.003, 0.067000, 0.038000
FP, 0.003, 0.071000, 0.038000
FP, 0.003, 0.071000, 0.040000
FP, 0.003, 0.071000, 0.041000
FP, 0.003, 0.069000, 0.000000
FP, 0.003, 0.200000, 0.042000
FP, 0.003, 0.204000, 0.170000
FP, 0.0085, 0.081000, 0.052000
FP, 0.003, 0.083000, 0.048000
FP, 0.003, 0.079000, 0.050000
FP, 0.075, 0.114000, 0.089000
FP, 0.001, 0.091000, 0.027000
FP, 0.205, 0.261000, 0.048000
FP, 0.002, 0.087000, 0.000000
FP, 0.0015, 0.087000, 0.000000
FP, 0.034, 0.063000, 0.050000
FP, 0.034, 0.061000, 0.050000
FP, 0.009, 0.143000, 0.044000
FP, 0.009, 0.105000, 0.000000
FP, 0.0015, 0.100000, 0.027000
FP, 0.0015, 0.105000, 0.026000
FP, 0.0015, 0.105000, 0.026000
FP, 0.0015, 0.105000, 0.026000
FP, 0.0015, 0.105000, 0.026000
FP, 0.0015, 0.100000, 0.026000
FP, 0.0015, 0.095000, 0.026000
FP, 0.0015, 0.061000, 0.000000
FP, 0.0015, 0.061000, 0.000000
FP, 0.0015, 0.600000, 0.044000
FP, 0.0015, 0.100000, 0.000000
FP, 0.0015, 0.100000, 0.000000
FP, 0.0015, 0.143000, 0.000000
FP, 0.013, 0.083000, 0.034000
FP, 0.004, 0.077000, 0.034000
FP, 0.009009, 0.667000, 0.000000
FP, 0.027, 0.241000, 0.091000
FP, 0.008, 0.154000, 0.034000
FP, 0.006, 0.143000, 0.032000
FP, 0.005, 0.143000, 0.031000
FP, 0.005, 0.154000, 0.030000
FP, 0.0045, 0.148000, 0.029000
FP, 0.0055, 0.125000, 0.000000
FP, 0.0045, 0.125000, 0.000000
FP, 0.0045, 0.143000, 0.000000
FP, 0.116, 0.094000, 0.032000
FP, 0.113, 0.091000, 0.032000
FP, 0.114, 0.097000, 0.030000
FP, 0.115, 0.097000, 0.029000
FP, 0.11, 0.094000, 0.030000
FP, 0.11, 0.097000, 0.030000
FP, 0.11, 0.097000, 0.031000
PASS, 0.11, 0.310000, 0.000000
FP, 0.11, 0.074000, 0.000000
FP, 0.11, 0.071000, 0.000000
FP, 0.11, 0.074000, 0.000000
FP, 0.11, 0.077000, 0.000000
FP, 0.149, 1.000000, 0.000000
FP, 0.101, 1.000000, 0.000000
FP, 0.101, 1.000000, 0.000000
FP, 0.071, 1.000000, 0.000000
FP, 0.0093, 1.000000, 0.000000
FP, 0.136, 0.067000, 0.000000
FP, 0.029, 0.074000, 0.020000
FP, 0.032, 0.077000, 0.021000
FP, 0.032, 0.077000, 0.020000
FP, 0.036, 0.077000, 0.021000
FP, 0.037, 0.077000, 0.021000
FP, 0.037, 0.077000, 0.021000
FP, 0.148, 0.154000, 0.029000
FP, 0.148, 0.471000, 0.318000
FP, 0.014, 0.067000, 0.059000
FP, 0.014, 0.071000, 0.061000
FP, 0.014, 0.069000, 0.063000
FP, 0.159, 0.233000, 0.182000
FP, 0.088, 0.179000, 0.065000
FP, 0.037, 0.115000, 0.000000
FP, 0.078, 0.071000, 0.000000
FP, 0.077, 0.071000, 0.000000
FP, 0.071, 0.080000, 0.000000
FP, 0.07, 0.087000, 0.000000
FP, 0.062, 0.087000, 0.000000
FP, 0.061, 0.087000, 0.000000
FP, 0.053, 0.095000, 0.000000
FP, 0.049, 0.095000, 0.000000
FP, 0.032, 0.080000, 0.000000
FP, 0.026, 0.091000, 0.000000
FP, 0.022, 0.095000, 0.000000
FP, 0.017, 0.100000, 0.000000
FP, 0.003, 0.250000, 0.071000
FP, 0.0035, 0.143000, 0.042000
FP, 0.388, 0.100000, 0.058000
FP, 0.399, 0.083000, 0.023000
FP, 0.399, 0.083000, 0.023000
FP, 0.032, 0.133000, 0.031000
FP, 0.059, 0.118000, 0.000000
FP, 0.049, 0.111000, 0.000000
FP, 0.343, 0.150000, 0.055000
FP, 0.343, 0.051000, 0.044000
FP, 0.343, 0.057000, 0.048000
FP, 0.343, 0.160000, 0.079000
FP, 0.343, 0.083000, 0.029000
FP, 0.04, 0.182000, 0.033000
FP, 0.04, 0.125000, 0.049000
FP, 0.04, 0.091000, 0.088000
FP, 0.04, 0.094000, 0.088000
PASS, 0.04, 0.292000, 0.000000
FP, 0.04, 0.667000, 0.000000
PASS, 0.04, 0.467000, 0.000000
FP, 0.034, 0.143000, 0.053000
FP, 0.039, 0.143000, 0.050000
FP, 0.024, 0.125000, 0.045000
FP, 0.0085, 0.125000, 0.043000
FP, 0.0085, 0.125000, 0.043000
PASS, 0.0085, 0.560000, 0.000000
FP, 0.062, 0.214000, 0.000000
FP, 0.048, 0.200000, 0.000000
FP, 0.034, 0.133000, 0.000000
FP, 0.012, 0.125000, 0.000000
FP, 0.012, 0.692000, 0.250000
FP, 0.028, 0.111000, 0.050000
FP, 0.062, 0.108000, 0.071000
FP, 0.061, 0.079000, 0.024000
FP, 0.049, 0.081000, 0.049000
FP, 0.581, 0.091000, 0.000000
FP, 0.017, 0.167000, 0.087000
FP, 0.065, 0.158000, 0.083000
FP, 0.067, 0.158000, 0.083000
FP, 0.057, 0.150000, 0.080000
PASS, 0.057, 0.125000, 0.020000
FP, 0.057, 0.095000, 0.000000
FP, 0.003, 0.094000, 0.000000
FP, 0.0055, 0.143000, 0.022000
FP, 0.0055, 0.114000, 0.025000
FP, 0.0055, 0.091000, 0.027000
PASS, 0.0055, 0.625000, 0.000000
FP, 0.221, 0.243000, 0.056000
FP, 0.221, 0.105000, 0.030000
FP, 0.317, 0.105000, 0.030000
FP, 0.001, 0.100000, 0.000000
FP, 0.001, 0.097000, 0.000000
FP, 0.001, 0.097000, 0.000000
FP, 0.001, 0.094000, 0.000000
FP, 0.001, 0.097000, 0.000000
FP, 0.001, 0.097000, 0.000000
FP, 0.001, 0.107000, 0.000000
FP, 0.001, 0.103000, 0.000000
FP, 0.001, 0.389000, 0.059000
FP, 0.024, 0.077000, 0.000000
FP, 0.024, 0.077000, 0.000000
FP, 0.024, 0.077000, 0.000000
FP, 0.022, 0.080000, 0.000000
FP, 0.023, 0.120000, 0.000000
FP, 0.022, 0.115000, 0.000000
FP, 0.025, 0.120000, 0.000000
FP, 0.025, 0.147000, 0.000000
FP, 0.099, 0.500000, 0.100000
FP, 0.099, 0.053000, 0.026000
FP, 0.0005, 0.051000, 0.026000
FP, 0.0005, 0.051000, 0.024000
FP, 0.0005, 0.053000, 0.024000
FP, 0.0005, 0.053000, 0.026000
FP, 0.001, 0.051000, 0.025000
FP, 0.001, 0.050000, 0.024000
FP, 0.0005, 0.051000, 0.024000
FP, 0.0005, 0.051000, 0.024000
FP, 0.013, 1.000000, 0.125000
FP, 0.013, 0.750000, 0.000000
FP, 0.013, 0.273000, 0.000000
PASS, 0.013, 0.438000, 0.000000
FP, 0.032, 0.238000, 0.000000
FP, 0.043, 0.238000, 0.000000
FP, 0.02, 0.100000, 0.000000
FP, 0.0035, 0.100000, 0.000000
FP, 0.001, 0.138000, 0.027000
FP, 0.16, 0.108000, 0.100000
FP, 0.16, 0.133000, 0.050000
FP, 0.157, 0.133000, 0.050000
FP, 0.153, 0.138000, 0.049000
FP, 0.142, 0.138000, 0.048000
FP, 0.039, 0.107000, 0.026000
FP, 0.004004, 0.061000, 0.000000
FP, 0.004004, 0.061000, 0.000000
FP, 0.004004, 0.063000, 0.000000
FP, 0.004004, 0.065000, 0.000000
FP, 0.004004, 0.057000, 0.000000
FP, 0.004004, 0.069000, 0.000000
FP, 0.059, 0.111000, 0.161000
FP, 0.06, 0.111000, 0.133000
FP, 0.06, 0.054000, 0.000000
FP, 0.06, 0.054000, 0.000000
FP, 0.06, 0.056000, 0.000000
FP, 0.06, 0.053000, 0.000000
FP, 0.032, 0.263000, 0.130000
FP, 0.031, 0.148000, 0.024000
FP, 0.04, 0.154000, 0.025000
PASS, 0.097, 0.400000, 0.019000
FP, 0.085, 0.833000, 0.000000
FP, 0.796, 0.091000, 0.000000
FP, 0.191, 0.222000, 0.000000
FP, 0.192, 0.222000, 0.000000
FP, 0.485, 0.500000, 0.000000
FP, 0.436, 0.143000, 0.000000
FP, 0.159, 0.571000, 0.167000
FP, 0.033, 1.000000, 0.000000
FP, 0.0035, 0.091000, 0.000000
FP, 0.102, 0.154000, 0.083000
FP, 0.073, 0.154000, 0.087000
FP, 0.073, 0.333000, 0.000000
FP, 0.073, 0.071000, 0.026000
FP, 0.073, 0.103000, 0.025000
FP, 0.073, 0.103000, 0.025000
FP, 0.078, 0.179000, 0.161000
FP, 0.011, 0.067000, 0.057000
PASS, 0.011, 0.268000, 0.000000
FP, 0.011, 0.571000, 0.000000
FP, 0.019, 0.071000, 0.036000
FP, 0.019, 0.069000, 0.034000
FP, 0.017, 0.069000, 0.033000
FP, 0.014, 0.071000, 0.033000
FP, 0.0025, 0.077000, 0.034000
FP, 0.0025, 0.080000, 0.042000
FP, 0.0025, 0.087000, 0.040000
FP, 0.003, 0.087000, 0.042000
PASS, 0.034, 0.400000, 0.000000
FP, 0.034, 0.053000, 0.000000
FP, 0.064, 0.074000, 0.058000
FP, 0.064, 0.091000, 0.026000
FP, 0.064, 0.083000, 0.026000
FP, 0.064, 0.083000, 0.026000
FP, 0.024, 0.077000, 0.027000
FP, 0.025, 0.077000, 0.026000
FP, 0.024, 0.077000, 0.026000
FP, 0.078, 0.063000, 0.018000
FP, 0.119, 0.065000, 0.036000
FP, 0.109, 0.065000, 0.037000
FP, 0.11, 0.067000, 0.038000
FP, 0.138, 0.083000, 0.036000
FP, 0.129, 0.087000, 0.033000
FP, 0.129, 0.083000, 0.000000
FP, 0.004, 0.080000, 0.017000
FP, 0.0045, 0.080000, 0.017000
FP, 0.007, 0.080000, 0.018000
FP, 0.0075, 0.083000, 0.018000
FP, 0.0095, 0.074000, 0.018000
FP, 0.0095, 0.074000, 0.018000
FP, 0.0095, 0.074000, 0.019000
FP, 0.009, 0.071000, 0.019000
FP, 0.013, 0.067000, 0.021000
FP, 0.037, 0.059000, 0.018000
FP, 0.038, 0.059000, 0.018000
FP, 0.039, 0.063000, 0.019000
FP, 0.019, 0.125000, 0.029000
FP, 0.039, 0.057000, 0.016000
FP, 0.111, 0.412000, 0.043000
FP, 0.109, 0.389000, 0.043000
FP, 0.124, 0.353000, 0.043000
FP, 0.124, 0.300000, 0.042000
FP, 0.046, 0.286000, 0.042000
FP, 0.047, 0.238000, 0.040000
FP, 0.047, 0.182000, 0.081000
FP, 0.038, 0.053000, 0.043000
FP, 0.038, 0.136000, 0.000000
FP, 0.038, 0.115000, 0.000000
FP, 0.038, 0.115000, 0.000000
FP, 0.038, 0.120000, 0.000000
FP, 0.001, 0.065000, 0.000000
FP, 0.001, 0.065000, 0.000000
FP, 0.001, 0.087000, 0.000000
FP, 0.021, 0.057000, 0.096000
FP, 0.021, 0.057000, 0.096000
FP, 0.023, 0.057000, 0.080000
FP, 0.025, 0.057000, 0.022000
FP, 0.022, 0.057000, 0.000000
FP, 0.183, 0.058000, 0.000000
FP, 0.0075, 0.053000, 0.073000
FP, 0.0075, 0.056000, 0.075000
FP, 0.0075, 0.091000, 0.077000
FP, 0.008, 0.088000, 0.075000
FP, 0.013, 0.105000, 0.063000
FP, 0.013, 0.105000, 0.063000
FP, 0.011, 0.105000, 0.063000
FP, 0.106, 0.091000, 0.024000
FP, 0.106, 0.091000, 0.024000
FP, 0.106, 0.091000, 0.024000
FP, 0.123, 0.086000, 0.023000
FP, 0.125, 0.094000, 0.050000
FP, 0.125, 0.094000, 0.051000
PASS, 0.001, 0.519000, 0.000000
FP, 0.08, 0.143000, 0.083000
FP, 0.059, 0.138000, 0.083000
FP, 0.044, 0.107000, 0.083000
FP, 0.044, 0.125000, 0.000000
FP, 0.044, 0.125000, 0.000000
FP, 0.044, 0.125000, 0.000000
FP, 0.044, 0.125000, 0.000000
FP, 0.044, 0.125000, 0.000000
FP, 0.027, 0.136000, 0.024000
FP, 0.027, 0.080000, 0.049000
FP, 0.013, 0.057000, 0.022000
FP, 0.016, 0.057000, 0.021000
FP, 0.016, 0.059000, 0.021000
FP, 0.017, 0.059000, 0.022000
FP, 0.019, 0.061000, 0.022000
FP, 0.083, 0.111000, 0.119000
FP, 0.086, 0.121000, 0.121000
FP, 0.045, 0.121000, 0.113000
FP, 0.068, 0.143000, 0.140000
FP, 0.02, 0.118000, 0.059000
FP, 0.062, 0.273000, 0.067000
FP, 0.065, 0.273000, 0.063000
FP, 0.065, 0.442000, 0.483000
FP, 0.0045, 0.077000, 0.063000
FP, 0.003, 0.087000, 0.000000
